key,title,abstract,decision,reason,thoughts
rayyan-1273750985,In-beam tests of a PET demonstrator (LAPD) for hadrontherapy beam ballistic control: data comparison to Geant4 Monte-Carlo predictions.,"This paper describes a small prototype of an in beam PET like detector, named ""Large Acceptance Pixelized Detector"" (LAPD), developed to test technical concepts for the ion range control in the context of cancer treatments using proton or ion beams. The mechanical characteristics of this detector together with the read-out electronics are first presented. Then, results of a first experiment, performed on a 65 MeV proton beamline, are reported. Finally, we discuss the ability of Geant4 Monte-Carlo to reproduce the experimental data.",0,The article focuses on testing a PET detector for beam control in hadrontherapy without mentioning AI methods.,"Okay, so I need to determine whether this article should be included in a literature review about the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions 'In-beam tests of a PET demonstrator (LAPD) for hadrontherapy beam ballistic control.' Hmm, that sounds like it's related to particle therapy, which includes proton and ion beams used in cancer treatment. Carbon ion therapy is a type of hadrontherapy, so this could be relevant. The abstract goes on to describe the development of a detector called LAPD, which is designed for range control during treatments. They tested it with a 65 MeV proton beam and compared their results with Geant4 Monte Carlo simulations. Now, I'm trying to see if AI methods are involved here. The abstract doesn't mention anything about machine learning, neural networks, or any other AI techniques. It's more focused on the detector's mechanical aspects, read-out electronics, experimental setup, and simulation comparisons. So while it's related to hadrontherapy and beam control, which is part of carbon ion therapy, it doesn't specifically apply AI methods. Therefore, this article might not be directly relevant for a literature review focused on AI applications in that field. I should probably exclude it unless there's something I'm missing about how the simulations or data analysis could involve AI, but from the abstract alone, that's not clear."
rayyan-1273750986,Preparation by alkaline treatment and detailed characterisation of empty hepatitis B virus core particles for vaccine and gene therapy applications,"Hepatitis B virus (HBV) core (HBc) virus-like particles (VLPs) are one of the most powerful protein engineering tools utilised to expose immunological epitopes and/or cell-targeting signals and for the packaging of genetic material and immune stimulatory sequences. Although HBc VLPs and their numerous derivatives are produced in highly efficient bacterial and yeast expression systems, the existing purification and packaging protocols are not sufficiently optimised and standardised. Here, a simple alkaline treatment method was employed for the complete removal of internal RNA from bacteria-and yeast-produced HBc VLPs and for the conversion of these VLPs into empty particles, without any damage to the VLP structure. The empty HBc VLPs were able to effectively package the added DNA and RNA sequences. Furthermore, the alkaline hydrolysis technology appeared efficient for the purification and packaging of four different HBc variants carrying lysine residues on the HBc VLP spikes. Utilising the introduced lysine residues and the intrinsic aspartic and glutamic acid residues exposed on the tips of the HBc spikes for chemical coupling of the chosen peptide and/or nucleic acid sequences ensured a standard and easy protocol for the further development of versatile HBc VLP-based vaccine and gene therapy applications.",0,"The article focuses on the preparation and characterization of virus-like particles for vaccine and gene therapy applications, not on AI methods in carbon ion therapy.","Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about preparing empty hepatitis B virus core particles for vaccine and gene therapy. The content talks about using an alkaline treatment method to remove RNA from these VLPs, making them empty. They also discuss packaging DNA and RNA sequences into these particles and using chemical coupling with lysine residues for further development of vaccines and gene therapies. Hmm, I don't see any mention of AI methods or carbon ion therapy here. The focus is on virus-like particles for medical applications, specifically vaccines and gene delivery. Since the topic we're looking at involves AI in a specific type of radiation therapy, this article doesn't seem relevant. It's more about biotechnology and virology techniques rather than artificial intelligence or cancer treatments using carbon ions. Therefore, I shouldn't select this article for inclusion."
rayyan-1273750987,Honeycomb-like pH-responsive γ-cyclodextrin electrospun particles for highly efficient tumor therapy,"We report here the tumor-implantable microparticles with a honeycomb-like porous structure. These microparticles were prepared by electrospinning using gamma-cyclodextrin (gamma-CD) conjugated with 3-(diethylamino)propylamine (DEAP, as a pH-responsive moiety), named gamma-CD-DEAP. The resulting microparticles had pore channels (constructed using gamma-CD-DEAP) extending into the deep compartment of the microparticles and allowing efficient paclitaxel (PTX, as a chemotherapeutic model drug) entrapment by a simple hole-filling encapsulation process. Importantly, the hydrophobic DEAP (at pH 7.4) in the gamma-CD-DEAP microparticles changed to hydrophilic DEAP (at pH 6.8) because of its acidic pH-induced protonation. This phenomenon resulted in an acidic pH-activated particle destruction by a charge-charge repulsion between the protonated DEAP moieties and allowed a pH-triggered release of the encapsulated PTX from the collapsed microparticles. Consequently, gamma-CD-DEAP microparticles implanted at the tumor site caused a significant enhancement of the in vitro/in vivo tumor cell ablation, suggesting their significant potential as a chemotherapeutic implant for tumor therapy.",0,"The article discusses a novel drug delivery system using pH-responsive microparticles for chemotherapy, unrelated to AI methods or carbon ion therapy.","Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract provided is about pH-responsive microparticles used for tumor therapy. Let me break it down step by step. First, the title mentions 'tumor therapy' and 'electrospun particles,' which sounds like a delivery method for chemotherapy drugs. The content describes how these microparticles are made using gamma-cyclodextrin conjugated with DEAP, which is pH-responsive. They can encapsulate paclitaxel, a chemotherapeutic drug, and release it in an acidic environment, which is typical near tumors. This seems to be about drug delivery systems enhancing chemotherapy effectiveness. Now, the topic we're focusing on is AI methods applied specifically to carbon ion therapy. Carbon ion therapy is a type of radiation therapy that uses carbon ions instead of X-rays or protons. It's known for its precision in targeting tumors with less damage to surrounding tissues. AI methods in this context could involve things like treatment planning, dose optimization, patient positioning, or predictive modeling for outcomes. The article in question doesn't mention anything about AI, machine learning, algorithms, or any computational methods. Instead, it's purely about a novel drug delivery system using microparticles that respond to pH changes. There's no connection to carbon ion therapy either; the focus is on chemotherapy enhancement through controlled drug release. Therefore, this article isn't relevant to the application of AI in carbon ion therapy. It doesn't discuss any AI techniques or their integration with carbon ion treatments. The research here is about a different modality—chemotherapy—and how it can be made more efficient using pH-responsive materials. So, based on the instructions, I should not select this article for inclusion in the literature review."
rayyan-1273750988,Magnetic field effects on particle beams and their implications for dose calculation in MR-guided particle therapy,"Purpose: To investigate and model effects of magnetic fields on proton and carbon ion beams for dose calculation.        Methods: In a first step, Monte Carlo simulations using Gate 7.1/Geant4.10.0.p03 were performed for proton and carbon ion beams in magnetic fields ranging from 0 to 3 T. Initial particle energies ranged from 60 to 250 MeV (protons) and 120 to 400 MeV/u (carbon ions), respectively. The resulting dose distributions were analyzed focusing on beam deflection, dose deformation, as well as the impact of material heterogeneities. In a second step, a numerical algorithm was developed to calculate the lateral beam position. Using the Runge-Kutta method, an iterative solution of the relativistic Lorentz equation, corrected for the changing particle energy during penetration, was performed. For comparison, a gamma-index analysis was utilized, using a criteria of 2%/2 mm of the local maximum.        Results: A tilt in the dose distribution within the Bragg peak area was observed, leading to non-negligible dose distribution changes. The magnitude was found to depend on the magnetic field strength as well as on the initial beam energy. Comparison of the 3 T dose distribution with non-B field (nominal) dose distributions, resulted in a gamma(mean) (mean value of the gamma distribution) of 0.6, with 14.4% of the values above 1 and gamma(1)% (1% of all points have an equal or higher gamma value) of 1.8. The presented numerical algorithm calculated the lateral beam offset with maximum errors of less than 2% with calculation times of less than 5 mu s. The impact of tissue interfaces on the proton dose distributions was found to be less than 2% for a dose voxel size of 1 x 1 x 1 mm(3).        Conclusion: Non-negligible dose deformations at the Bragg peak area were identified for high initial energies and strong magnetic fields. A fast numerical algorithm based on the solution of the energy-corrected relativistic Lorentz equation was able to describe the beam path, taking into account the particle energy, magnetic field, and material. (C) 2017 American Association of Physicists in Medicine",0,The article focuses on magnetic field effects and numerical algorithms for dose calculation but does not explicitly apply AI methods in carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about magnetic field effects on particle beams and their implications for dose calculation in MR-guided particle therapy. That sounds relevant because it's talking about particle therapy, which includes carbon ions. But I need to check if AI methods are involved here. Looking at the content: they used Monte Carlo simulations with Gate 7.1/Geant4.10.0.p03 for protons and carbon ions in magnetic fields. They analyzed dose distributions focusing on beam deflection, deformation, and material heterogeneities. Then, they developed a numerical algorithm using the Runge-Kutta method to calculate lateral beam position by solving the relativistic Lorentz equation iteratively. The results showed significant dose deformations under certain conditions and validated their algorithm with gamma-index analysis. The conclusion mentions a fast numerical algorithm based on the solution of the energy-corrected relativistic Lorentz equation. Hmm, so they used Monte Carlo simulations which are computational methods but not AI per se. They also developed an algorithm using Runge-Kutta method, which is a numerical technique for solving differential equations. While this involves some advanced computation and modeling, it doesn't explicitly mention machine learning, neural networks, or other typical AI methods. The focus seems to be more on physics-based simulations and numerical algorithms rather than AI applications. Therefore, even though the article discusses dose calculation in particle therapy (which includes carbon ions), it doesn't specifically apply AI methods. So, I should probably exclude this article from the literature review focused on AI applications."
rayyan-1273750989,Assessment of secondary neutrons in particle therapy by Monte Carlo simulations,"Objective. The purpose of this study is to estimate the energy and angular distribution of secondary neutrons inside a phantom in hadron therapy, which will support decisions on detector choice and experimental setup design for in-phantom secondary neutron measurements. Approach. Dedicated Monte Carlo simulations were implemented, considering clinically relevant energies of protons, helium and carbon ions. Since scored quantities can vary from different radiation transport models, the codes FLUKA, TOPAS and MCNP were used. The geometry of an active scanning beam delivery system for heavy ion treatment was implemented, and simulations of pristine and spread-out Bragg peaks were carried out. Previous studies, focused on specific ion types or single energies, are qualitatively in agreement with the obtained results. Main results. The secondary neutrons energy distributions present a continuous spectrum with two peaks, one centred on the thermal/epithermal region, and one on the high-energy region, with the most probable energy ranging from 19 up to 240 MeV, depending on the ion type and its initial energy. The simulations show that the secondary neutron energies may exceed 400 MeV and, therefore, suitable neutron detectors for this energy range shall be needed. Additionally, the angular distribution of the low energy neutrons is quite isotropic, whereas the fast/relativistic neutrons are mainly scattered in the down-stream direction. Significance. It would be possible to minimize the influence of the heavy ions when measuring the neutron-generated recoil protons by selecting appropriate measurement positions within the phantom. Although there are discrepancies among the three Monte Carlo codes, the results agree qualitatively and in order of magnitude, being sufficient to support further investigations with the ultimate goal of mapping the secondary neutron doses both in- and out-of-field in hadrontherapy. The obtained secondary neutron spectra are available as supplementary material.",0,The study focuses on Monte Carlo simulations for estimating secondary neutrons but does not involve any AI methods or applications in carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about assessing secondary neutrons using Monte Carlo simulations. The content talks about estimating energy and angular distribution of these neutrons inside a phantom for hadron therapy. They used three different Monte Carlo codes: FLUKA, TOPAS, and MCNP. The study focuses on protons, helium, and carbon ions at clinically relevant energies. They simulated both pristine and spread-out Bragg peaks. The results show the energy distributions of secondary neutrons with two peaks and discuss angular distribution as well. The significance mentions supporting decisions for detector choice and experimental setup design, aiming to map neutron doses in hadrontherapy. Now, considering the topic is about AI methods in carbon ion therapy, I need to see if this article uses any AI techniques. From the abstract, it seems they're using Monte Carlo simulations, which are computational algorithms but not necessarily AI methods like machine learning or neural networks. The study doesn't mention anything about AI applications; instead, it's focused on physics simulations and neutron measurements. Therefore, while relevant to particle therapy, it doesn't directly apply AI methods in carbon ion therapy as required by the topic. So, I should exclude this article from the literature review."
rayyan-1273750990,Monte Carlo simulation tool for online treatment monitoring in hadrontherapy with in-beam PET: A patient study,"Hadrontherapy is a method for treating cancer with very targeted dose distributions and enhanced radiobiological effects. To fully exploit these advantages, in vivo range monitoring systems are required. These devices measure, preferably during the treatment, the secondary radiation generated by the beam-tissue interactions. However, since correlation of the secondary radiation distribution with the dose is not straightforward, Monte Carlo (MC) simulations are very important for treatment quality assessment.        The INSIDE project constructed an in-beam PET scanner to detect signals generated by the positron-emitting isotopes resulting from projectile-target fragmentation. In addition, a FLUKA-based simulation tool was developed to predict the corresponding reference PET images using a detailed scanner model.        The INSIDE in-beam PET was used to monitor two consecutive proton treatment sessions on a patient at the Italian Center for Oncological Hadrontherapy (CNAO). The reconstructed PET images were updated every 10 s providing a near real-time quality assessment. By half-way through the treatment, the statistics of the measured PET images were already significant enough to be compared with the simulations with average differences in the activity range less than 2.5mm along the beam direction. Without taking into account any preferential direction, differences within 1mm were found.        In this paper, the INSIDE MC simulation tool is described and the results of the first in vivo agreement evaluation are reported. These results have justified a clinical trial, in which the MC simulation tool will be used on a daily basis to study the compliance tolerances between the measured and simulated PET images.",0,The article discusses Monte Carlo simulations in proton therapy but does not involve AI methods or focus on carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review about the applications of AI methods in carbon ion therapy. The abstract is about Monte Carlo simulations for online treatment monitoring using an in-beam PET scanner during proton therapy. Hmm, the topic mentions AI methods specifically, but this abstract talks about MC simulations and a FLUKA-based tool. I don't see any mention of AI techniques like machine learning or neural networks here. It's more about simulation tools and their application in monitoring treatment. Also, it's focused on proton therapy rather than carbon ion therapy. Since the article doesn't discuss AI methods and isn't specifically about carbon ions, I think it shouldn't be selected for this literature review."
rayyan-1273750991,Mucoadhesive Mesoporous Silica Particles as Versatile Carriers for Doxorubicin Delivery in Cancer Therapy,"Due to their structural, morphological, and behavioral characteristics (e.g., large volume and adjustable pore size, wide functionalization possibilities, excellent biocompatibility, stability, and controlled biodegradation, the ability to protect cargoes against premature release and unwanted degradation), mesoporous silica particles (MSPs) are emerging as a promising diagnostic and delivery platform with a key role in the development of next-generation theranostics, nanovaccines, and formulations. In this study, MSPs with customized characteristics in-lab prepared were fully characterized and used as carriers for doxorubicin (DOX). The drug loading capacity and the release profile were evaluated in media with different pH values, mimicking the body conditions. The release data were fitted to Higuchi, Korsmeyer-Peppas, and Peppas-Sahlin kinetic models to evaluate the release constant and the mechanism. The in vitro behavior of functionalized silica particles showed an enhanced cytotoxicity on human breast cancer (MCF-7) cells. Bio- and mucoadhesion on different substrates (synthetic cellulose membrane and porcine tissue mucosa)) and antimicrobial activity were successfully assessed, proving the ability of the OH- or the organically modified MSPs to act as antimicrobial and mucoadhesive platforms for drug delivery systems with synergistic effects.",0,The article focuses on mesoporous silica particles for drug delivery in cancer therapy but does not mention AI methods or carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract provided is about mesoporous silica particles used as carriers for doxorubicin in cancer therapy. It talks about their structural properties, drug loading capacity, release profiles, and in vitro behavior on breast cancer cells. There's also mention of bio- and mucoadhesion and antimicrobial activity. However, I don't see any reference to AI methods or carbon ion therapy here. The focus is more on nanotechnology and drug delivery systems rather than AI applications in a specific type of radiation therapy like carbon ion therapy. Since the topic requires articles that specifically discuss AI methods applied to carbon ion therapy, this article doesn't fit because it's about a different aspect of cancer treatment without mentioning AI or carbon ions."
rayyan-1273750992,Extending Geant4 Based Particle Therapy System Simulation Framework to Medical Imaging Applications,"Particle therapy system simulation framework, PTSIM, is a simulation framework based on Geant4 Monte Carlo simulation. It has been originally developed for particle radiotherapy to simulate dose distribution inside patient. PTSIM has provided a common platform to model proton and ion therapy facilities, allowing users who are not Geant4 experts to accurately and efficiently run Geant4 simulations with the pre-build configurations. Efforts on further development of PTSIM are still under way to include more functionality and improve the performance. In proton therapy, innovations of treatment machines such as a layer-stacking irradiation system and a pencil beam scanning irradiation system have been made for delivering more ideal dose distributions. In order to perform a specially optimized treatment for each patient, e.g. a tailor made proton therapy, there is a strong request to monitor the dose distribution inside patient by measurements in addition to the calculations. Such dose monitoring is performed by reconstructing dose images by detecting prompt and annihilation gamma rays that are produced from radioisotopes in nuclear interactions by primary protons with patient tissues. The PTSIM has an important roll to simulate the secondary isotope productions, its decay, and the signals in imaging devices in addition to delivered dose distributions. The results are used for optimizing detector configurations and mapping the reconstructed dose images to the delivered dose distribution. In this paper, we reports on the implementations of extending functions in PTSIM for medical imaging applications.",0,The abstract focuses on a simulation framework for particle therapy and its extension to medical imaging but does not explicitly discuss applications of AI methods in carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review about the applications of AI methods in carbon ion therapy. The abstract is about a simulation framework called PTSIM that's based on Geant4 Monte Carlo simulations. It was developed for particle radiotherapy, specifically for simulating dose distributions in patients. They mention it's used for proton and ion therapy facilities, which includes carbon ions since they're a type of ion. The article talks about extending PTSIM to include medical imaging applications by simulating secondary isotope productions, decay processes, and signals in imaging devices. This helps optimize detector configurations and map reconstructed dose images to actual delivered doses. They also mention innovations like layer-stacking and pencil beam scanning systems for better dose distribution. However, the abstract doesn't explicitly mention AI methods or machine learning techniques. It's more about simulation tools and their extensions into imaging rather than applying AI in therapy planning or delivery. Since the focus is on simulation frameworks without direct AI applications, it might not be relevant to the specific topic of AI in carbon ion therapy. Therefore, I should probably exclude this article from the literature review."
rayyan-1273750994,Range assessment in particle therapy based on prompt γ-ray timing measurements,"Proton and ion beams open up new vistas for the curative treatment of tumors, but adequate technologies for monitoring the compliance of dose delivery with treatment plans in real time are still missing. Range assessment, meaning the monitoring of therapy-particle ranges in tissue during dose delivery (treatment), is a continuous challenge considered a key for tapping the full potential of particle therapies. In this context the paper introduces an unconventional concept of range assessment by prompt-gamma timing (PGT), which is based on an elementary physical effect not considered so far: therapy particles penetrating tissue move very fast, but still need a finite transit time-about 1-2 ns in case of protons with a 5-20 cm range-from entering the patient's body until stopping in the target volume. The transit time increases with the particle range. This causes measurable effects in PGT spectra, usable for range verification. The concept was verified by proton irradiation experiments at the AGOR cyclotron, KVI-CART, University of Groningen. Based on the presented kinematical relations, we describe model calculations that very precisely reproduce the experimental results. As the clinical treatment conditions entail measurement constraints (e.g. limited treatment time), we propose a setup, based on clinical irradiation conditions, capable of determining proton range deviations within a few seconds of irradiation, thus allowing for a fast safety survey. Range variations of 2 mm are expected to be clearly detectable.",0,The article discusses a novel range assessment technique using prompt gamma-ray timing but does not mention any AI methods or their applications in carbon ion therapy.,"Okay, so I need to determine whether this article should be included in the literature review on the applications of AI methods in carbon ion therapy. The abstract is about range assessment using prompt gamma-ray timing measurements. It talks about proton and ion beams for tumor treatment but focuses on a new method called PGT. They mention experiments with protons, not specifically carbon ions. The article describes physical effects and model calculations that match experimental results. However, I don't see any mention of AI methods or machine learning techniques here. It's more about a novel measurement technique rather than applying AI in therapy. Since the topic is specifically about AI applications, this might not be relevant unless there's an indirect connection, but it doesn't seem so from the abstract. Also, the article isn't a review; it's original research on a new method. But since it doesn't involve AI, I shouldn't include it."
rayyan-1273750999,Topical Photodynamic Therapy Generates Bioactive Microvesicle Particles: Evidence for a Involved in Effects,"Although effective in treating actinic damage, topical photodynamic therapy (PDT) has been shown to be immunosuppressive through unknown mechanisms, which could potentially limit its effectiveness. Multiple types of environmental stressors, including PDT, can produce the immunosuppressive lipid mediator plateletactivating factor (PAF). Because PAF can produce subcellular microvesicle particles (MVPs), these studies tested whether PDT can generate PAF and MVP release and whether these are involved in PDT-induced immunosuppression. Previously, topical PDT using blue light and 5-aminolevulinic acid was found to be a potent stimulus for PAF production in mice and human skin explants and human patients, and we show that experimental PDT also generates high levels of MVP. PDT-generated MVPs were independent of the PAF receptor but were dependent on the MVP-generating enzyme acid sphingomyelinase. Patients undergoing topical PDT treatment to at least 10% of body surface area showed local and systemic immunosuppression as measured by inhibition of delayed-type hypersensitivity reactions. Finally, using a murine model of contact hypersensitivity, PDT immunosuppression was blocked by genetic and pharmacologic inhibition of acid sphingomyelinase and genetic inhibition of PAF receptor signaling. These studies describe a mechanism involving MVP through which PDT exerts immunomodulatory effects, providing a potential target to improve its effectiveness.",0,"The abstract discusses photodynamic therapy and its immunosuppressive effects through lipid mediators and microvesicles, not applications of AI methods in carbon ion therapy.","Okay, so I need to determine whether this article should be included in the literature review on the applications of AI methods in carbon ion therapy. Let me read the abstract carefully. The title is about topical photodynamic therapy generating bioactive microvesicle particles and their involvement in effects. The content talks about PDT being immunosuppressive, PAF production, MVP release, and how these contribute to immunosuppression. They used mice and human skin explants, looked at patients with PDT treatment, and tested using a murine model. Nowhere in the abstract do they mention AI methods or carbon ion therapy. Carbon ion therapy is a type of radiation therapy that uses carbon ions for treating cancer, while photodynamic therapy uses light-sensitive drugs activated by light. The article seems to focus on the immunological mechanisms of PDT rather than any application of AI or connection to carbon ion therapy. Since the topic is specifically about AI applications in carbon ion therapy, this article doesn't fit because it's discussing a different therapeutic method and its biological effects without involving AI techniques. Therefore, I shouldn't select this article for inclusion."
rayyan-1273751000,Fundamental study on cancer therapy by blocking newborn blood vessels with surface modified magnetite particles,"We propose a novel cancer treatment which involves blocking newborn blood vessels around the diseased part. This treatment has minimal side effects and is less invasive. In the therapy, ferromagnetic particles administered into the body are accumulated in the newborn blood vessels. Next, the particles are aggregated to block the blood vessels to prevent cancer growth and metastasis. In this study, we modified the surface of magnetite particles with biocompatible polyacrylic acid to design particles that form irreversible aggregation on the application of a magnetic field. We succeeded in blocking only the flow path under a uniform magnetic field using the prepared particles, as is verified by the results of a model experiment. We assume that the blockage occurred due to the formation of chain aggregation under the magnetic field and the increase in pressure loss.",0,The article discusses a novel cancer treatment using magnetite particles to block blood vessels but does not mention AI methods or carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about blocking newborn blood vessels with magnetite particles. The content describes a cancer treatment method where ferromagnetic particles are used to block blood vessels, preventing cancer growth and metastasis. They modified the surface of magnetite particles with polyacrylic acid for better aggregation under a magnetic field. The study shows that they successfully blocked specific flow paths in experiments. Now, I'm thinking about whether this relates to AI methods or carbon ion therapy. Carbon ion therapy is a type of radiation therapy using carbon ions, which isn't mentioned here at all. The article focuses on magnetite particles and their application under magnetic fields for blocking blood vessels. There's no mention of artificial intelligence, machine learning, or any computational methods used in the treatment. It seems more like a materials science or biomedical engineering study rather than an AI application. Since the topic is specifically about AI applications in carbon ion therapy, this article doesn't fit because it doesn't discuss either AI methods or carbon ion therapy. Therefore, I should not include this article."
rayyan-1273751001,Visualization of spatial and temporal temperature distributions with magnetic particle imaging for liver tumor ablation therapy,"Temperature-resolved magnetic particle imaging (MPI) represents a promising tool for medical imaging applications. In this study an approach based on a single calibration measurement was applied for highlighting the potential of MPI for monitoring of temperatures during thermal ablation of liver tumors. For this purpose, liver tissue and liver tumor phantoms embedding different superparamagnetic iron oxide nanoparticles (SPION) were prepared, locally heated up to 70 degrees C and recorded with MPI. Optimal temperature MPI SPIONs and a corresponding linear model for temperature calculation were determined. The temporal and spatial temperature distributions were compared with infrared (IR) camera results yielding quantitative agreements with a mean absolute deviation of 1 degrees C despite mismatches in boundary areas.",0,The article focuses on magnetic particle imaging for thermal ablation therapy and does not discuss AI methods or carbon ion therapy.,"Okay, so I need to determine whether this article should be included in the literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about visualizing temperature distributions using magnetic particle imaging for liver tumor ablation therapy. The content talks about temperature-resolved MPI and its use in monitoring temperatures during thermal ablation. They used phantoms with SPIONs, heated them, and compared results with an IR camera. The study seems to focus on imaging techniques for thermal ablation, not AI methods or carbon ion therapy specifically. Carbon ion therapy is a type of radiation therapy, whereas this article discusses thermal ablation, which is different. Also, the abstract doesn't mention any AI methods like machine learning or neural networks. It's more about the imaging technique itself and its calibration. Since the topic is about AI applications in carbon ion therapy, and this article isn't discussing either AI or carbon ions, it shouldn't be selected. Plus, the note says not to select non-original research articles, but this seems like original research. However, since it doesn't fit the topic, I'll mark it as 0."
rayyan-1273751002,Study on different particle sizes of DOX-loaded mixed micelles for cancer therapy,"Nano-based drug delivery systems have been widely applied in cancer therapy, among that, particle sizes may affect the delivery efficiency of nanocarriers. The purpose of this study was to evaluate the potential impacts of particle size on tumor therapy, in consideration of this, lipid/glycocholic acid mixed micelles (LGs) were designed as the model nanocarriers. Doxorubicin (DOX) loaded LGs with two different particle sizes at around 10 nm and 100 nm, respectively, were successfully prepared by controlling the ratio of EPC to GAH. In vitro release study showed that the release behaviors of DOX in mixed micelles with two different particle sizes was basically consistent and showed sustained release. DOX-LGs at 10 nm exhibited higher cellular uptake capacity, compared with DOX-LGs at 100 nm. Besides, in vivo NIFR imaging also demonstrated that DOX-LGs at 10 nm had more accumulation in tumor site. Furthermore, DOX-LGs at 10 nm presented both higher in vitro cytotoxicity and superior in vivo antitumor activity than that of 100 nm. In vivo safety evaluations showed that the mixed micelles had lower toxicities than free DOX solution formulations. These results indicated that the nanoparticles with smaller particle size could improve the profiles in cellular uptake, tumor accumulation as well as anti-tumor efficacy, which would provide a theoretical principle for the design of nanoparticles.",0,The article focuses on nanocarrier optimization for drug delivery without mentioning AI methods or carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract provided is about a study on different particle sizes of DOX-loaded mixed micelles for cancer therapy. Let me break this down step by step. First, the topic we're focusing on is how AI methods are applied in carbon ion therapy. Carbon ion therapy is a type of radiation therapy used to treat cancer, and it involves using carbon ions instead of traditional X-rays or protons. The application of AI here could involve things like treatment planning, dose optimization, patient-specific simulations, or predictive modeling for outcomes. Now, looking at the abstract: the study discusses nano-based drug delivery systems, specifically mixed micelles with different particle sizes (10 nm and 100 nm). They loaded these micelles with doxorubicin (DOX), a chemotherapy drug, and tested their effectiveness in vitro and in vivo. The results showed that smaller particles had better cellular uptake, tumor accumulation, and anti-tumor activity compared to larger ones. This study seems to be focused on optimizing nanocarriers for drug delivery in cancer therapy. It doesn't mention anything about AI methods or carbon ion therapy. Instead, it's about the physical properties of nanoparticles and their effects on drug delivery efficiency. Since the topic is specifically about AI applications in carbon ion therapy, this article doesn't seem relevant. There's no discussion of machine learning, algorithms, predictive models, or any other AI techniques used in the context of carbon ions for cancer treatment. The study is more about materials science and pharmacokinetics rather than AI applications in a specific therapeutic modality like carbon ion therapy. Therefore, I should not include this article in the literature review on the given topic."
rayyan-1273751003,Astatine-211-Labeled Gold Nanoparticles for Targeted Alpha-Particle Therapy via Intravenous Injection,"Alpha-particle radiotherapy has gained considerable attention owing to its potent anti-cancer effect. At-211, with a relatively short half-life of 7.2 h, emits an alpha particle within a few cell diameters with high kinetic energy, which damages cancer cells with high biological effectiveness. In this study, we investigated the intravenous injection of At-211-labeled gold nanoparticles (AuNPs) for targeted alpha-particle therapy (TAT). Different kinds of surface-modified gold nanoparticles can be labeled with At-211 in high radiochemical yield in 5 min, and no purification is necessary. The in vivo biodistribution results showed the accumulation of 5 nm At-211-AuNPs@mPEG at 2.25% injection dose per gram (% ID/g) in tumors within 3 h via the enhanced permeability and retention (EPR) effect. Additionally, we observed a long retention time in tumor tissues within 24 h. This is the first study to demonstrate the anti-tumor efficacy of 5 nm At-211-AuNPs@mPEG that can significantly suppress tumor growth in a pancreatic cancer model via intravenous administration. AuNPs are satisfactory carriers for At-211 delivery, due to simple and efficient synthesis processes and high stability. The intravenous administration of 5 nm At-211-AuNPs@mPEG has a significant anti-tumor effect. This study provides a new framework for designing nanoparticles suitable for targeted alpha-particle therapy via intravenous injection.",0,The study focuses on targeted alpha-particle therapy using gold nanoparticles and does not discuss AI methods or carbon ion therapy.,"Okay, so I need to determine whether this article should be included in the literature review on the applications of AI methods in carbon ion therapy. The abstract is about using At-211-labeled gold nanoparticles for targeted alpha-particle therapy. They mention the synthesis process and biodistribution results but don't talk about any AI methods or carbon ions. Carbon ion therapy typically involves heavy particles like carbon ions, which are different from alpha particles. Since there's no mention of AI techniques or carbon ions in the abstract, this article doesn't fit the topic. Therefore, it shouldn't be selected for inclusion."
