key,title,abstract,decision,reason,thoughts
rayyan-1273750944,Comparison of Oncologic Outcomes and Treatment-Related Toxicity of Carbon Ion Radiotherapy and En Bloc Resection for Sacral Chordoma,"IMPORTANCE Maximal resection is the preferred management for sacral chordomas but can be associated with unacceptable morbidity. Outcomes with radiotherapy are poor. Carbon ion radiotherapy (CIRT) is being explored as an alternative when surgery is not preferred.        OBJECTIVE To compare oncologic outcomes and treatment-related toxicity of CIRT and en bloc resection for sacral chordoma.        DESIGN, SETTING, AND PARTICIPANTS Univariable logistic regression was performed to evaluate the association between treatment type and oncologic and toxicity outcomes in this retrospective cohort study. Nearest-neighbor propensity score matching was used to match the CIRT cohort with the en bloc resection cohort and 10 National Cancer Database (NCDB) cohorts separately, with the objective of obtaining more homogeneous cohorts when comparing treatments. Patient- and tumor-related characteristics from 2 institutional cohorts were collected for patients diagnosed with sacral chordomas between April 1, 1994, and July 31, 2017. The NCDB was queried for data on patients with sacral chordoma from January 1, 2004, to December 31, 2016, as a comparator in overall survival (OS) analyses. Data analysis was conducted from February 24, 2020, to January 16, 2021.        EXPOSURES En bloc resection, incomplete resection, photon radiotherapy, proton radiotherapy, and CIRT.        MAIN OUTCOMES AND MEASURES Overall survival was estimated using the Kaplan-Meier method and compared using the Cox proportional hazards model. Peripheral motor nerve toxic effects were scored using Common Terminology Criteria for Adverse Events, version 4.03.        RESULTS A total of 911 patients were included in the study (NCDB: n = 669; median age, 64 [IQR, 52-74] years; 410 [61.3%] men; CIRT: n = 188; median age, 66 [IQR, 58-71] years; 128 [68.1%] men; en bloc surgical resection: n = 54; median age, 53.5 [IQR 49-64] years, 36 [66.7%] men). Comparison of the propensity score-matched institutional en bloc resection and CIRT cohorts revealed no statistically significant difference in OS (CIRT: median OS, 68.1 [95% CI, 44.0-102.6] months; en bloc resection: median OS, 58.6 [95% CI, 25.6-123.5] months; P = .57; hazard ratio, 0.71 [95% CI, 0.25-2.06]; P = .53). The CIRT cohort experienced lower rates of peripheral motor neuropathy (odds ratio, 0.13 [95% CI, 0.04-0.40]; P < .001). On comparison of the propensity score-matched NCDB cohorts with the CIRT cohort, significantly higher OS was found for CIRT compared with margin-positive surgery without adjuvant radiotherapy (CIRT: median OS, 64.7 [95% CI, 57.8-69.7] months; margin-positive surgery without adjuvant radiotherapy: median OS, 60.6 [95% CI, 44.2-69.7] months, P = .03) and primary radiotherapy alone (CIRT: median OS, 64.9 [95% CI 57.0-70.5] months; primary radiotherapy alone: 31.8 [95% CI, 27.9-40.6] months; P < .001).        CONCLUSIONS AND RELEVANCE These findings suggest that CIRT can be used as treatment for older patients with high performance status and sacral chordoma in whom surgery is not preferred. CIRT might provide additional benefit for patients who undergo margin-positive resection or who are candidates for primary photon radiotherapy.",0,The abstract focuses on comparing oncologic outcomes and toxicity between carbon ion radiotherapy (CIRT) and surgery but does not mention any application of AI methods.,"Okay, so I need to figure out if this article discusses the application of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about comparing oncologic outcomes and toxicity between CIRT and surgery for sacral chordoma. The content talks about using CIRT as an alternative when surgery isn't preferred, and they used statistical methods like logistic regression and propensity score matching to compare outcomes. They looked at overall survival and toxicity rates. There's no mention of AI or any machine learning techniques here. It seems the focus is purely on treatment comparisons without involving AI applications. So, I don't think this article fits the criteria for discussing AI in CIRT."
rayyan-1273750945,"Indications of IMRT, PRT and CIRT for HCC from comparisons of dosimetry and normal tissue complication possibility","Purpose To identify the indications for hepatocellular carcinoma (HCC) irradiated by intensity-modulated photon radiotherapy (IMRT), proton radiotherapy (PRT) or carbon-ion radiotherapy (CIRT) by comparing of dosimetric parameters and incidences of classic radiation-induced liver disease (RILD).        Methods In all, 40 HCCs were divided into group A (tumors located > 1 cm away from gastrointestinal [GI] tract), and group B (tumors located < 1 cm away from GI tract). The prescribed curative doses were 60 Gy (relative biological effectiveness [RBE]) in 10 fractions for group A, and 67.5 Gy (RBE) in 15 fractions for group B. IMRT, PRT and CIRT plans were separately generated to reach the curative doses and coverage. Dosimetric parameters evaluated were mean dose to normal liver (MDTNL) and the volume of normal liver receiving more than 1 Gy (RBE) (V1). Lyman-Kutcher-Burman model was used to determine the incidences of classic RILD, and Power model of non-linear regression, to estimate the tumor volume that could be irradiated with the curative doses within dose constraint of MDTNL.        Results With comparable target doses, the MDTNL (Gy [RBE]) were 18.8 +/- 3.7, 13.5 +/- 3.1 and 12.8 +/- 2.7 in group A and 24.9 +/- 7.1, 18.2 +/- 3.7 and 17.5 +/- 3.7 in group B, respectively, for IMRT, PRT and CIRT. The classic RILD incidences (%) were 22.3 +/- 30.0 in IMRT, 2.3 +/- 4.9 in PRT and 1.2 +/- 2.4 in CIRT. V1 (%) were 89.9 +/- 8.8, 43.0 +/- 10.2 and 45.9 +/- 8.8, respectively, for IMRT, PRT and CIRT.        Conclusions PRT and CIRT could spare the liver more than IMRT. IMRT could deliver the curative doses to HCC up to a diameter of 7.9 cm; PRT, up to 13.2 cm; and CIRT, up to 14.8 cm.",0,"The abstract discusses comparisons between IMRT, PRT, and CIRT for HCC treatment using dosimetric parameters and models but does not mention any application of AI methods.","Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy. Let me read the abstract carefully. The title mentions IMRT, PRT, and CIRT for HCC, which stands for hepatocellular carcinoma. They're comparing dosimetry and normal tissue complication possibilities. The purpose is to identify indications for these therapies by looking at dosimetric parameters and RILD incidences. The methods involve creating plans for each therapy type with specific doses and evaluating metrics like MDTNL and V1. They used models like Lyman-Kutcher-Burman and Power model for analysis. The results show that CIRT spares the liver more than IMRT, and it can treat larger tumor volumes. The conclusion is about which therapy is better suited based on these factors. Nowhere in this abstract do they mention AI methods or any machine learning techniques. They're comparing different radiotherapy types using standard dosimetric evaluations and statistical models, but not AI applications. So the answer should be 0 because there's no discussion of AI methods applied to carbon ion therapy here."
rayyan-1273750946,Virtual particle Monte Carlo: A new concept to avoid simulating secondary particles in proton therapy dose calculation,"Background In proton therapy dose calculation, Monte Carlo (MC) simulations are superior in accuracy but more time consuming, compared to analytical calculations. Graphic processing units (GPUs) are effective in accelerating MC simulations but may suffer thread divergence and racing condition in GPU threads that degrades the computing performance due to the generation of secondary particles during nuclear reactions. Purpose A novel concept of virtual particle (VP) MC (VPMC) is proposed to avoid simulating secondary particles in GPU-accelerated proton MC dose calculation and take full advantage of the computing power of GPU. Methods Neutrons and gamma rays were ignored as escaping from the human body; doses of electrons, heavy ions, and nuclear fragments were locally deposited; the tracks of deuterons were converted into tracks of protons. These particles, together with primary and secondary protons, are considered to be the realistic particles. Histories of primary and secondary protons were replaced by histories of multiple VPs. Each VP corresponded to one proton (either primary or secondary). A continuous-slowing-down-approximation model, an ionization model, and a large angle scattering event model corresponding to nuclear interactions were developed for VPs by generating probability distribution functions (PDFs) based on simulation results of realistic particles using MCsquare. For efficient calculations, these PDFs were stored in the Compute Unified Device Architecture textures. VPMC was benchmarked with TOPAS and MCsquare in phantoms and with MCsquare in 13 representative patient geometries. Comparisons between the VPMC calculated dose and dose measured in water during patient-specific quality assurance (PSQA) of the selected 13 patients were also carried out. Gamma analysis was used to compare the doses derived from different methods and calculation efficiencies were also compared. Results Integrated depth dose and lateral dose profiles in both homogeneous and inhomogeneous phantoms all matched well among VPMC, TOPAS, and MCsquare calculations. The 3D-3D gamma passing rates with a criterion of 2%/2 mm and a threshold of 10% was 98.49% between MCsquare and TOPAS and 98.31% between VPMC and TOPAS in homogeneous phantoms, and 99.18% between MCsquare and TOPAS and 98.49% between VPMC and TOPAS in inhomogeneous phantoms, respectively. In patient geometries, the 3D-3D gamma passing rates with 2%/2 mm/10% between dose distributions from VPMC and MCsquare were 98.56 +/- 1.09% in patient geometries. The 2D-3D gamma analysis with 3%/2 mm/10% between the VPMC calculated dose distributions and the 2D measured planar dose distributions during PSQA was 98.91 +/- 0.88%. VPMC calculation was highly efficient and took 2.84 +/- 2.44 s to finish for the selected 13 patients running on four NVIDIA Ampere GPUs in patient geometries. Conclusion VPMC was found to achieve high accuracy and efficiency in proton therapy dose calculation.",0,"The article discusses a novel Monte Carlo method for proton therapy dose calculation using virtual particles and GPU acceleration, not AI applications in carbon ion therapy.","Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy based solely on the abstract provided. Let me read through the abstract carefully to understand what it's discussing. The title mentions 'Virtual particle Monte Carlo' and avoiding simulating secondary particles in proton therapy dose calculation. Hmm, that sounds like a computational method improvement rather than an AI application. The content talks about using GPUs to accelerate MC simulations but facing issues with thread divergence because of secondary particles generated during nuclear reactions. They propose this new VPMC concept where they ignore certain particles and replace others with virtual ones. They developed models for these VPs, used probability distribution functions (PDFs) based on simulation results, stored them in textures for efficient calculations, and benchmarked their method against existing tools like TOPAS and MCsquare. The results show good agreement in dose calculations and improved efficiency. Nowhere in the abstract do they mention AI methods or carbon ion therapy specifically. They're focusing on proton therapy and computational techniques to improve simulation speed without sacrificing accuracy. So, it seems this article is about enhancing Monte Carlo simulations for proton therapy using virtual particles and GPU optimization, not about applying AI in carbon ion therapy. Therefore, the answer should be '0' because there's no mention of AI or carbon ions; it's all about protons and computational methods."
rayyan-1273750947,Precise on-line position measurement for particle therapy,"An on-line beam position monitoring and regular beam stability tests are of utmost importance for the Quality Assurance (QA) of the patient treatment at any particle therapy facility. The Gantry 2 at the Paul Scherrer Institute uses a strip ionization chamber for the on-line beam position verification. The design of the strip chamber placed in the beam in front of the patient allows for a small beam penumbra in order to achieve a high-quality lateral beam delivery. The position error of 1 mm in a lateral plane (plane perpendicular to the beam direction) can result in a dose inhomogeneity of more than 5%. Therefore the goal of Gantry 2 commissioning was to reach a sub-millimeter level of the reconstruction accuracy in order to bring a dose uncertainty to a level of 1%. In fact, we observed that for beams offered by Gantry 2 signal profiles in a lateral plane can be reconstructed with a precision of 0.1 mm. This is a necessary criterion to perform a reliable patient treatment. The front end electronics and the whole data processing sequence have been optimized for minimizing the dead time in between two consecutive spots to about 2 ms: the charge collection is performed in about 1 ms, read-out takes place in about 100 mu s while data verification and logging are completed in less than 1 ms.",0,"The article focuses on optimizing beam position measurement hardware and data processing for particle therapy, without mentioning any AI methods.","Okay, so I need to figure out if this article talks about applying AI methods in carbon ion therapy. Let me start by reading the abstract carefully. The title is 'Precise on-line position measurement for particle therapy.' Hmm, that sounds technical but not necessarily related to AI. The content mentions beam position monitoring and QA at a particle therapy facility. They use a strip ionization chamber for verification. It talks about achieving sub-millimeter reconstruction accuracy to reduce dose uncertainty. There's mention of front-end electronics and data processing optimized for minimal dead time, with specific timings given. Nowhere in the abstract do they mention AI methods or any machine learning techniques. The focus seems to be on hardware optimization and precise measurements rather than applying AI algorithms. So based on this, I don't think it discusses AI applications in carbon ion therapy."
rayyan-1273750950,External validation of the Candiolo nomogram for high-risk prostate cancer patients treated with carbon ion radiotherapy plus androgen deprivation therapy: a retrospective cohort study,"The aim of this study was to reclassify high-risk prostate cancer patients treated with carbon-ion radiotherapy and androgen deprivation therapy using the Candiolo nomogram and evaluate usefulness to predict the following 10-year biochemical recurrence. Six hundred seventy-two high-risk prostate cancer patients were reclassified according to the Candiolo nomogram. The cumulative incidence curves for biochemical recurrence were compared by Gray's test. Furthermore, five predictors of the Candiolo nomogram in our patients were evaluated by Fine and Gray regression hazards model. The higher the Candiolo risk, the worse the biochemical recurrence, especially in high- and very high-risk patients. Out of five predictors, age >= 70 years, cT3 stage, biopsy Gleason score >= 9 or the percentage of positive biopsy cores >= 50% had significant impacts on 10-year biochemical recurrence in our patients. The Candiolo nomogram can reclassify our high-risk prostate cancer patients treated with carbon-ion radiotherapy and androgen deprivation therapy and evaluate the biochemical recurrence preciously.",0,The article focuses on validating a nomogram for predicting biochemical recurrence in prostate cancer patients treated with carbon ion radiotherapy and does not discuss the application of AI methods.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions an external validation of a nomogram for prostate cancer patients treated with carbon ion radiotherapy plus androgen deprivation therapy. A nomogram is like a predictive model, which could involve some AI or statistical methods, but I'm not sure yet. The content talks about reclassifying patients using this Candiolo nomogram to predict biochemical recurrence. They used Gray's test for cumulative incidence curves and evaluated predictors with Fine and Gray regression hazards model. These are statistical methods, not necessarily AI techniques like machine learning or neural networks. The study seems focused on validating a predictive tool rather than applying new AI methods in therapy. So, I don't think it discusses the application of AI specifically in carbon ion therapy."
rayyan-1273750951,Effects of beam interruption time on tumor control probability in single-fractionated carbon-ion radiotherapy for non-small cell lung cancer,"Carbon-ion radiotherapy treatment plans are designed on the assumption that the beams are delivered instantaneously, irrespective of actual dose-delivery time structure in a treatment session. As the beam lines are fixed in the vertical and horizontal directions at our facility, beam delivery is interrupted in multi-field treatment due to the necessity of patient repositioning within the fields. Single-fractionated treatment for non-small cell lung cancer (NSCLC) is such a case, in which four treatment fields in multiple directions are delivered in one session with patient repositioning during the session. The purpose of this study was to investigate the effects of the period of dose delivery, including interruptions due to patient repositioning, on tumor control probability (TCP) of NSCLC. All clinical doses were weighted by relative biological effectiveness (RBE) evaluated for instantaneous irradiation. The rate equations defined in the microdosimetric kinetic model (MKM) for primary lesions induced in DNA were applied to the single-fractionated treatment of NSCLC. Treatment plans were made for an NSCLC case for various prescribed doses ranging from 25 to 50 Gy (RBE), on the assumption of instantaneous beam delivery. These plans were recalculated by varying the interruption time tau ranging from 0 to 120 min between the second and third fields for continuous irradiations of 3 min per field based on the MKM. The curative doses that would result in a TCP of 90% were deduced for the respective interruption times. The curative dose was 34.5 Gy (RBE) for instantaneous irradiation and 36.6 Gy (RBE), 39.2 Gy (RBE), 41.2 Gy (RBE), 43.3 Gy (RBE) and 44.4 Gy (RBE) for tau = 0 min, 15 min, 30 min, 60 min and 120 min, respectively. The realistic biological effectiveness of therapeutic carbon-ion beam decreased with increasing interruption time. These data suggest that the curative dose can increase by 20% or more compared to the planned dose if the interruption time extends to 30 min or longer. These effects should be considered in carbon-ion radiotherapy treatment planning if a longer dose-delivery procedure time is anticipated.",0,The abstract discusses the effects of beam interruption time on tumor control probability in carbon-ion radiotherapy but does not mention any application of AI methods.,"Okay, so I need to figure out whether this article discusses an application of AI methods in carbon ion therapy based solely on the abstract provided. Let me read through the abstract carefully and see what it's about. The title mentions the effects of beam interruption time on tumor control probability in single-fractionated carbon-ion radiotherapy for non-small cell lung cancer. That sounds like they're looking at how interruptions during treatment affect the effectiveness of the therapy. The content explains that current treatment plans assume beams are delivered instantly, but in reality, there are interruptions due to patient repositioning when multiple fields are used. They specifically mention single-fractionated treatments for NSCLC where four fields are delivered in one session with repositioning. Their purpose is to study how the period of dose delivery, including these interruptions, affects tumor control probability (TCP). They used relative biological effectiveness (RBE) and applied a microdosimetric kinetic model (MKM) to assess DNA damage. They created treatment plans assuming instantaneous beam delivery but then recalculated with varying interruption times between fields. The results showed that as interruption time increased, the curative dose needed also increased, which means the biological effectiveness decreased. They suggest considering these effects in treatment planning if longer delivery times are expected. Now, looking for AI methods: the abstract talks about using a model (MKM) to assess DNA damage and recalculate treatment plans with different interruption times. It doesn't mention any machine learning, algorithms, or computational models beyond standard kinetic modeling. There's no discussion of predictive analytics, optimization via AI, or any other typical AI applications in therapy planning. The focus is on the biological effects of treatment interruptions rather than applying AI techniques to improve or analyze the therapy itself. Therefore, it doesn't seem like this article applies AI methods; instead, it uses a kinetic model to study treatment dynamics."
rayyan-1273750953,Preclinical Development of [<SUP>211</SUP>At]meta- astatobenzylguanidine ([<SUP>211</SUP>At]MABG) as an Alpha Particle Radiopharmaceutical Therapy for Neuroblastoma,"Purpose: [I-131]meta-iodobenzylguanidine ([I-131]MIBG) is a targeted radiotherapeutic administered systemically to deliver beta particle radiation in neuroblastoma. However, relapses in the bone marrow are common. [At-211]meta-astatobenzylguanidine ([At-211] MABG) is an alpha particle emitter with higher biological effective-ness and short path length which effectively sterilizes microscopic residual disease. Here we investigated the safety and antitumor activity [At-211]MABG in preclinical models of neuroblastoma. Experimental Design: We defined the maximum tolerated dose (MTD), biodistribution, and toxicity of [At-211]MABG in immuno-deficient mice in comparison with [I-131]MIBG. We compared the antitumor efficacy of [At-211]MABG with [I-131]MIBG in three murine xenograft models. Finally, we explored the efficacy of [At-211]MABG after tail vein xenografting designed to model disseminated neuroblastoma. Results: The MTD of [At-211]MABG was 66.7 MBq/kg (1.8 mCi/kg) in CB17SC scid(-/-) mice and 51.8 MBq/kg (1.4 mCi/kg)in NOD.Cg-Prkdc(scid) Il2rgt(m1Wjl)/SzJ (NSG) mice. Biodistribution of [At-211]MABG was similar to [I-131]MIBG. Long-term toxicity studies on mice administered with doses up to 41.5 MBq/ kg (1.12 mCi/kg) showed the radiotherapeutic to be well tolerated. Both 66.7 MBq/kg (1.8 mCi/kg) single dose and fractionated dosing 16.6 MBq/kg/fraction (0.45 mCi/kg) x 4 over 11 days induced marked tumor regression in two of the three models studied. Survival was significantly prolonged for mice treated with 12.9 MBq/kg/fraction (0.35 mCi/kg) x 4 doses over 11 days [At-211]MABG in the disseminated disease (IMR-05(NET/GFP/LUC)) model (P = 0.003) suggesting eradication of microscopic disease. Conclusions: [At-211]MABG has significant survival ad-vantage in disseminated models of neuroblastoma. An alpha particle emitting radiopharmaceutical may be effective against microscopic disseminated disease, warranting clinical development.",0,The article focuses on the development of an alpha particle radiopharmaceutical for neuroblastoma treatment and does not mention AI methods or carbon ion therapy.,"Okay, so I need to figure out if this article is about the application of AI methods in carbon ion therapy based on its abstract. Let me read through the abstract carefully. The title mentions preclinical development of a radiopharmaceutical called [211At]MABG for neuroblastoma treatment. The content talks about how it's an alpha particle emitter, comparing it to beta particle emitters like [I-131]MIBG. They discuss safety, antitumor activity, and preclinical models in mice. There's mention of biodistribution, toxicity studies, and efficacy in different models, including disseminated disease. The conclusion highlights the survival advantage and suggests clinical development. Nowhere in this abstract do I see any reference to AI methods or carbon ion therapy. It seems focused on a specific radiopharmaceutical and its effects, not on AI applications or another type of radiation therapy like carbon ions. So, based solely on the abstract provided, it doesn't discuss AI methods in carbon ion therapy."
rayyan-1273750955,Factors impacting survival after transarterial radioembolization in patients with hepatocellular carcinoma: Results from the prospective CIRT study,"Background & Aims: Transarterial radioembolization (TARE) with Yttrium-90 resin microspheres is an established treatment option for patients with hepatocellular carcinoma (HCC). However, optimising treatment application and patient selection remains challenging. We report here on the effectiveness, safety and prognostic factors, including dosing methods, associated with TARE for HCC in the prospective observational CIRT study. Methods: We analysed 422 patients with HCC enrolled between Jan 2015 and Dec 2017, with follow-up visits every 3 months for up to 24 months after first TARE. Patient characteristics and treatment-related data were collected at baseline; adverse events and time-to-event data (overall survival [OS], progression-free survival [PFS] and hepatic PFS) were collected at every 3-month follow-up visit. We used the multivariable Cox proportional hazard model and propensity score matching to identify independent prognostic factors for effectiveness outcomes. Results: The median OS was 16.5 months, the median PFS was 6.1 months, and the median hepatic PFS was 6.7 months. Partition model dosimetry resulted in improved OS compared to body surface area calculations on multivariable analysis (hazard ratio 0.65; 95% CI 0.46-0.92; p = 0.0144), which was confirmed in the exact matching propensity score analysis (hazard ratio 0.56; 95% CI 0.35-0.89; p = 0.0136). Other independent prognostic factors for OS were ECOG-performance status >0 (p = 0.0018), presence of ascites (p = 0.0152), right-sided tumours (p = 0.0002), the presence of portal vein thrombosis (p = 0.0378) and main portal vein thrombosis (p = 0.0028), ALBI grade 2 (p = 0.0043) and 3 (p = 0.0014). Adverse events were recorded in 36.7% of patients, with 9.7% of patients experiencing grade 3 or higher adverse events. Conclusions: This large prospective observational dataset shows that TARE is an effective and safe treatment in patients with HCC. Using partition model dosimetry was associated with a significant improvement in survival outcomes. Impact and implications: Transarterial radioembolization (TARE) is a form of localised radiation therapy and is a potential treatment option for primary liver cancer. We observed how TARE was used in real-life clinical practice in various European countries and if any factors predict how well the treatment performs. We found that when a more complex but personalised method to calculate the applied radiation activity was used, the patient responded better than when a more generic method was used. Furthermore, we identified that general patient health, ascites and liver function can predict outcomes after TARE. Clinical trial number: NCT02305459. (c) 2022 The Author(s). Published by Elsevier B.V. on behalf of European Association for the Study of the Liver (EASL). This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).",0,The abstract focuses on transarterial radioembolization (TARE) using Yttrium-90 and discusses dosimetry methods and survival outcomes without mentioning AI or carbon ion therapy.,"Okay, so I need to figure out if this article discusses the application of AI methods in carbon ion therapy based on its abstract. Let me read through the abstract carefully. The title is about factors impacting survival after transarterial radioembolization (TARE) in hepatocellular carcinoma patients. TARE uses Yttrium-90 resin microspheres, which I know is a type of radiation therapy but not carbon ion therapy. Carbon ion therapy typically refers to using charged particles like carbon ions for cancer treatment, often in particle therapy centers. The abstract talks about dosimetry methods—partition model versus body surface area calculations—and how that affects survival outcomes. They mention multivariable Cox proportional hazard models and propensity score matching for analysis. These are statistical methods but not AI specifically. There's no mention of machine learning, algorithms, or any AI techniques in the content. The focus is on treatment effectiveness, safety, and prognostic factors related to TARE, not on applying AI in carbon ion therapy. So, based on this, the article doesn't discuss AI applications in carbon ion therapy."
rayyan-1273750956,A scintillator-based range telescope for particle therapy,"The commissioning and operation of a particle therapy centre requires an extensive set of detectors for measuring various parameters of the treatment beam. Among the key devices are detectors for beam range quality assurance. In this work, a novel range telescope based on a plastic scintillator and read out by a large-scale CMOS sensor is presented. The detector is made of a stack of 49 plastic scintillator sheets with a thickness of 2-3 mm and an active area of 100 x 100 mm(2), resulting in a total physical stack thickness of 124.2 mm. This compact design avoids optical artefacts that are common in other scintillation detectors. The range of a proton beam is reconstructed using a novel Bragg curve model that incorporates scintillator quenching effects. Measurements to characterise the performance of the detector were carried out at the Heidelberger Ionenstrahl-Therapiezentrum (HIT, Heidelberg, GER) and the Clatterbridge Cancer Centre (CCC, Bebington, UK). The maximum difference between the measured range and the reference range was found to be 0.41 mm at a proton beam range of 310 mm and was dominated by detector alignment uncertainties. With the new detector prototype, the water-equivalent thickness of PMMA degrader blocks has been reconstructed within +/- 0.1 mm. An evaluation of the radiation hardness proves that the range reconstruction algorithm is robust following the deposition of 6,300 Gy peak dose into the detector. Furthermore, small variations in the beam spot size and transverse beam position are shown to have a negligible effect on the range reconstruction accuracy. The potential for range measurements of ion beams is also investigated.",0,"The article discusses the development of a scintillator-based range telescope for particle therapy, focusing on hardware and detector performance rather than AI methods.","Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy based solely on its abstract. Let me read through it carefully. The title mentions a scintillator-based range telescope for particle therapy. Particle therapy can include proton and ion therapies, which might relate to carbon ions since they're a type of ion used in therapy. The content talks about detectors for measuring beam parameters, specifically the range quality assurance. They developed a new detector with plastic scintillators and CMOS sensors. It mentions reconstructing the proton beam range using a Bragg curve model that includes quenching effects. They tested it at two centers, one of which is HIT in Heidelberg, known for ion therapy. The results show accurate measurements within 0.41 mm difference. They also evaluated radiation hardness and looked into ion beams' range measurements. Nowhere in the abstract do they mention AI methods or machine learning techniques. It's more about hardware development and detector performance rather than applying AI algorithms. So, even though it's related to particle therapy which includes carbon ions, the focus isn't on AI applications but on a new detection system."
rayyan-1273750957,Stabilized tetraether lipids based particles guided prophyrins photodynamic therapy,"Photodynamic therapy (PDT) that involves ergonomically delivered light in the presence of archetypical photosensitizer such as Protoporphyrin IX (PpIX) is a time-honored missile strategy in cancer therapeutics. Yet, the premature release of PpIX is one of the most abundant dilemma encounters the therapeutic outcomes of PDT due to associated toxicity and redistribution to serum proteins. In this study, ultrastable tetraether lipids (TELs) based liposomes were developed. PpIX molecules were identified to reside physically in the monolayer; thereby the inherent - stacking that leads to aggregation of PpIX in aqueous milieu was dramatically improved. TEL29.9mol% and TEL62mol% based liposomes revealed PpIX sustained release diffusion pattern from spherical particles as confirmed by converged fitting to Baker & Lonsdale model. Stability in presence of human serum albumins, a key element for PDT accomplishment was emphasized. The epitome candidates were selected for vascular photodynamic (vPDT) in in-Ovo chick chorioallantoic membrane. Profoundly, TEL62mol% based liposomes proved to be the most effective liposomes that demonstrated localized effect within the irradiated area without eliciting quiescent vasculatures damages. Cellular photodynamic therapy (cPDT) revealed that various radiant exposure doses of 134, 202, 403 or 672mJ.cm(-2) could deliberately modulate the photo-responses of PpIX in TEL-liposomes.",0,The article focuses on photodynamic therapy (PDT) using stabilized lipid-based particles and does not mention AI methods or carbon ion therapy.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy based on its abstract. Let me read through the abstract carefully. The title mentions 'Stabilized tetraether lipids based particles guided prophyrins photodynamic therapy.' Hmm, that's a mouthful. So it seems like they're talking about using some lipid-based particles to guide photodynamic therapy (PDT). PDT uses light and photosensitizers to treat cancer, right? The abstract goes on to discuss issues with premature release of PpIX, which is a photosensitizer, leading to toxicity and redistribution. They developed these TEL-based liposomes to improve the stability and controlled release of PpIX. They tested them in vitro and in an in-ovo chick model for vascular PDT and cellular PDT. The results show that certain formulations were effective without causing damage elsewhere. Nowhere in this abstract do I see any mention of AI methods or carbon ion therapy. Carbon ion therapy is a type of radiation therapy, often used in cancer treatment, but it's not the same as photodynamic therapy. AI applications could involve things like predictive modeling, image analysis for targeting, or optimizing treatment plans, but none of that is discussed here. The focus is purely on improving the delivery and stability of photosensitizers using lipid particles. So based on this abstract alone, there's no indication that AI methods are being applied in carbon ion therapy or any other context related to it."
rayyan-1273750959,Impact of beamline-specific particle energy spectra on clinical plans in carbon ion beam therapy,"Purpose The Local Effect Model version one (LEM I) is applied clinically across Europe to quantify the relative biological effectiveness (RBE) of carbon ion beams. It requires the full particle fluence spectrum differential in energy in each voxel as input parameter. Treatment planning systems (TPSs) use beamline-specific look-up tables generated with Monte Carlo (MC) codes. In this study, the changes in RBE weighted dose were quantified using different levels of details in the simulation or different MC codes. Methods The particle fluence differential in energy was simulated with FLUKA and Geant4 at 500 depths in water in 1-mm steps for 58 initial carbon ion energies (between 120.0 and 402.8 MeV/u). A dedicated beam model was applied, including the full description of the Nozzle using GATE-RTionV1.0 (Geant4.10.03p03). In addition, two tables generated with FLUKA were compared. The starting points of the FLUKA simulations were phase space (PhS) files from, firstly, the Geant4 nozzle simulations, and secondly, a clinical beam model where an analytic approach was used to mimic the beamline. Treatment plans (TPs) were generated with RayStation 8B (RaySearch Laboratories AB, Sweden) for cubic targets in water and 10 clinical patient cases using the clinical beam model. Subsequently, the RBE weighted dose was re-computed using the two other fluence tables (FLUKA PhS or Geant4). Results The fluence spectra of the primary and secondary particles simulated with Geant4 and FLUKA generally agreed well for the primary particles. Differences were mainly observed for the secondary particles. Interchanging the two energy spectra (FLUKA vs. GEANT4) to calculate the RBE weighted dose distributions resulted in average deviations of less than 1% in the entrance up to the end of the target region, with a maximum local deviation at the distal edge of the target. In the fragment tail, larger discrepancies of up to 5% on average were found for deep-seated targets. The patient and water phantom cases demonstrated similar results. Conclusion RBE weighted doses agreed well within all tested setups, confirming the clinical beam model provided by the TPS vendor. Furthermore, the results showed that the open source and generally available MC code Geant4 (in particular using GATE or GATE-RTion) can also be used to generate basic beam data required for RBE calculation in carbon ion therapy.",0,The article focuses on the impact of particle energy spectra using Monte Carlo simulations but does not mention any application of AI methods.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy. Let me read the abstract carefully. The title mentions 'beamline-specific particle energy spectra' and their impact on clinical plans. The content talks about using the Local Effect Model (LEM I) for RBE quantification. They used Monte Carlo codes like FLUKA and Geant4, along with treatment planning systems (TPSs). The methods involve simulating particle fluence spectra in water at various depths and energies. They also compared different MC codes and their impact on RBE weighted doses. The conclusion mentions that the clinical beam model works well and that open-source tools like Geant4 can be used for generating beam data. Now, where's the AI part? I don't see any mention of machine learning, neural networks, or other AI techniques here. It seems more focused on physics simulations and Monte Carlo methods. So, it doesn't discuss applying AI methods in carbon ion therapy."
